50 50 50 90 90 90
H	22.464560985565186	23.784398078918457	25.38003507256508
H	23.955199003219604	22.81221318244934	25.30659905076027
H	23.36983597278595	23.661530137062073	23.847058057785034
H	23.955005049705505	27.187833309173584	25.306490063667297
H	22.464452981948853	26.215517163276672	25.3798870742321
H	23.369794011116028	26.338404178619385	23.84695303440094
H	24.432920932769775	25.000079137920693	26.425605058670044
H	27.535439014434814	23.784398078918457	24.61996504664421
H	26.044800996780396	22.81221318244934	24.69340106844902
H	26.63016402721405	23.661529183387756	26.152941942214966
H	25.567078948020935	25.000079137920693	23.574394941329956
H	27.535547018051147	26.215517163276672	24.62011206150055
H	26.630205988883972	26.338404178619385	26.15304696559906
H	26.044994950294495	27.187833309173584	24.693510055541992
C	23.4791259765625	23.738871097564697	24.94562305137515
C	23.47903597354889	26.261117100715637	24.94552705064416
C	24.288387954235077	25.000037137921026	25.322433054447174
C	26.5208740234375	23.738871097564697	25.054377052932978
C	25.711611926555634	25.000037137921026	24.677567064762115
C	26.52096402645111	26.261117100715637	25.05447305366397
-236.489479
40 bands
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
