50 50 50 90 90 90
H	23.507647037506104	26.37917125225067	26.27959942817688
H	22.546056032180786	26.695945262908936	24.808788433670998
H	24.268427968025208	27.153456211090088	24.860238447785378
H	23.053060054779053	22.958797216415405	24.605036437511444
H	21.832329988479614	24.265141308307648	24.62080144882202
H	22.73267698287964	23.866117358207703	26.110148429870605
H	23.962188005447388	25.042967304587364	23.529518485069275
H	25.281928926706314	24.4827983379364	26.254473447799683
H	25.451868951320648	23.461623311042786	24.81295943260193
H	26.475137948989868	25.4211423099041	23.562209486961365
H	26.39123296737671	26.394500255584717	25.041174445301294
H	27.997365951538086	23.760924339294434	24.739628434181213
H	27.901138067245483	24.732505321502686	26.231481432914734
H	28.689882040023804	25.40545830130577	24.778947442770004
C	23.541298031806946	26.38477325439453	25.17351943254471
C	22.81934094429016	23.959294319152832	25.01116544380784
C	23.911120057106018	24.9846823066473	24.638345450162888
C	25.296635925769806	24.509278297424316	25.14414843916893
C	26.493881940841675	25.356926321983337	24.669054448604584
C	27.84678292274475	24.784497305750847	25.128761440515518
-236.490391
40 bands
kx ky kz  bandenergy1 bandenergy2 bandenergy3 bandenergy4 bandenergy5 bandenergy6 bandenergy7 bandenergy8 bandenergy9 bandenergy10 bandenergy11 bandenergy12 bandenergy13 bandenergy14 bandenergy15 bandenergy16 bandenergy17 bandenergy18 bandenergy19 bandenergy20 bandenergy21 bandenergy22 bandenergy23 bandenergy24 bandenergy25 bandenergy26 bandenergy27 bandenergy28 bandenergy29 bandenergy30 bandenergy31 bandenergy32 bandenergy33 bandenergy34 bandenergy35 bandenergy36 bandenergy37 bandenergy38 bandenergy39 bandenergy40
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
